frame_id,camera_path,lidar_path,radar_path,ego_vel,decision
n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801004912460,v1.0-mini/samples\CAM_FRONT\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801004912460.jpg,,,,
n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801005412460,v1.0-mini/samples\CAM_FRONT\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801005412460.jpg,,,,
n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801005912460,v1.0-mini/samples\CAM_FRONT\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801005912460.jpg,,,,
n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801006412460,v1.0-mini/samples\CAM_FRONT\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801006412460.jpg,,,,
n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801006912460,v1.0-mini/samples\CAM_FRONT\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801006912460.jpg,,,,
n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801007412469,v1.0-mini/samples\CAM_FRONT\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542801007412469.jpg,,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800367947576.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800367947576.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800368447460.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800368447460.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800368948430.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800368948430.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800369448339.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800369448339.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800369949334.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800369949334.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800370450291.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800370450291.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800370949037.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800370949037.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800371448359.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800371448359.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800371948272.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800371948272.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800372397808.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800372397808.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800372948008.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800372948008.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800373447883.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800373447883.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800373947765.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800373947765.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800374447637.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800374447637.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800374947539.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800374947539.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800375447384.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800375447384.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800375947245.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800375947245.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800376447154.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800376447154.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800376947003.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800376947003.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800377447456.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800377447456.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800377898133.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800377898133.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800378397983.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800378397983.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800378897841.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800378897841.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800379397716.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800379397716.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800379897591.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800379897591.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800380398024.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800380398024.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800380947696.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800380947696.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800381448102.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800381448102.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800381897652.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800381897652.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800382397543.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800382397543.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800382897959.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800382897959.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800383397856.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800383397856.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800383897713.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800383897713.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800384397580.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800384397580.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800384947787.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800384947787.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800385448218.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800385448218.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800385948086.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800385948086.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800386398207.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800386398207.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800386898102.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800386898102.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800387397971.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800387397971.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800387897823.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800387897823.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800847948119.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800847948119.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800848447981.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800848447981.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800848947897.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800848947897.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800849447179.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800849447179.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800849947059.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800849947059.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800850447485.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800850447485.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800850947378.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800850947378.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800851450143.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800851450143.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800851947705.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800851947705.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800852448091.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800852448091.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800852947478.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800852947478.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800853447313.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800853447313.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800853947736.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800853947736.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800854447717.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800854447717.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800854948033.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800854948033.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800855448455.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800855448455.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800855949460.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800855949460.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800856450419.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800856450419.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800856950302.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800856950302.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800857450187.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800857450187.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800857899729.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800857899729.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800858399042.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800858399042.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800858898923.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800858898923.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800859451995.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800859451995.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800859947349.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800859947349.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800860447226.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800860447226.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800860947086.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800860947086.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800861447555.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800861447555.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800861947962.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800861947962.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800862447900.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800862447900.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800862947705.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800862947705.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800863447572.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800863447572.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800863948003.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800863948003.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800864448454.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800864448454.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800864948320.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800864948320.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800865448238.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800865448238.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800865948074.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800865948074.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800866448494.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800866448494.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800866948361.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800866948361.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800867447688.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800867447688.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800987947699.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800987947699.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800988448155.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800988448155.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800988948006.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800988948006.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800989447876.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800989447876.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800989947775.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800989947775.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800990447665.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800990447665.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800990947514.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800990947514.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800991448017.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800991448017.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800991947811.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800991947811.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800992447751.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800992447751.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800992897804.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800992897804.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800993397691.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800993397691.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800993897003.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800993897003.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800994396889.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800994396889.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800994896757.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800994896757.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800995397176.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800995397176.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800995898163.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800995898163.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800996448383.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800996448383.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800996948806.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800996948806.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800997448664.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800997448664.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800997948536.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800997948536.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800998398646.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800998398646.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800998948303.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800998948303.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800999448167.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800999448167.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800999948064.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542800999948064.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801000447918.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801000447918.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801000947820.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801000947820.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801001447119.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801001447119.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801001947564.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801001947564.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801002447972.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801002447972.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801002947855.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801002947855.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801003447741.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801003447741.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801003948191.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801003948191.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801004447480.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801004447480.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801004947354.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801004947354.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801005447229.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801005447229.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801005947122.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801005947122.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801006446992.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801006446992.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801006946864.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801006946864.pcd.bin,,,
n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801007446751.pcd,,v1.0-mini/samples\LIDAR_TOP\n015-2018-11-21-19-38-26+0800__LIDAR_TOP__1542801007446751.pcd.bin,,,
